N_ménage;Nordre;Coef_individu;Milieu;Sexe;Age;Etat_matrimonial;Niveau_scolaire;Type_activité;Secteur_activité;Statut_professionnel
7062;2;1052;2;2;43;2;0;1;1;4
4320;2;1755;2;2;43;2;1;1;1;4
4738;2;877;2;2;43;2;1;1;1;4
4837;2;824;2;2;43;2;1;1;1;4
4973;2;868;2;2;43;2;1;1;1;4
5051;2;1321;2;2;43;2;1;1;1;4
6010;2;1212;2;2;43;2;1;1;1;4
5870;2;1082;2;2;43;2;4;1;1;4
6033;2;1226;2;2;43;2;4;1;1;4
6088;2;1383;2;2;43;2;4;1;1;4
6617;2;563;2;2;43;2;4;1;1;4
4615;2;760;2;2;44;2;0;1;1;4
4742;2;987;2;2;44;2;0;1;1;4
4841;2;824;2;2;44;2;0;1;1;4
4910;2;1080;2;2;44;2;0;1;1;4
4938;2;760;2;2;44;2;0;1;1;4
5053;2;1321;2;2;44;2;0;1;1;4
5414;2;1371;2;2;44;2;0;1;1;4
6323;2;4256;2;2;44;2;0;1;1;4
6680;2;1132;2;2;44;2;0;1;1;4
6837;2;1296;2;2;44;2;0;1;1;4
4465;2;984;2;2;44;2;1;1;1;4
5029;2;816;2;2;44;2;1;1;1;4
6254;2;1025;2;2;44;2;1;1;1;4
6739;2;1146;2;2;44;2;1;1;1;4
4778;2;998;2;2;44;2;4;1;1;4
6588;2;1249;2;2;44;2;4;1;1;4
6700;2;1017;2;2;44;2;0;1;1;4
3860;2;348;1;2;45;2;0;1;1;4
4386;2;1122;2;2;45;2;0;1;1;4
4392;2;1122;2;2;45;2;0;1;1;4
4435;2;732;2;2;45;2;0;1;1;4
4476;2;1218;2;2;45;2;0;1;1;4
4707;2;1076;2;2;45;2;0;1;1;4
4963;2;1559;2;2;45;2;0;1;1;4
5087;2;848;2;2;45;2;0;1;1;4
5126;2;777;2;2;45;2;0;1;1;4
5241;2;924;2;2;45;2;0;1;1;4
5268;2;1020;2;2;45;2;0;1;1;4
5269;2;1020;2;2;45;2;0;1;1;4
5344;2;771;2;2;45;2;0;1;1;4
6022;2;1363;2;2;45;2;0;1;1;4
6092;2;1537;2;2;45;2;0;1;1;4
6574;2;761;2;2;45;2;0;1;1;4
6630;2;1097;2;2;45;2;0;1;1;4
6701;2;1131;2;2;45;2;0;1;1;4
6726;3;786;2;2;45;2;0;1;1;4
4980;2;944;2;2;45;2;1;1;1;4
6080;2;1223;2;2;45;2;1;1;1;4
6295;2;1117;2;2;45;2;1;1;1;4
4652;2;1657;2;2;45;2;4;1;1;4
6668;2;1635;2;2;45;2;4;1;1;4
7031;2;737;2;2;45;2;4;1;1;4
7035;2;737;2;2;45;2;4;1;1;4
325;2;486;1;2;46;2;0;1;1;4
4366;2;923;2;2;46;2;0;1;1;4
4425;2;914;2;2;46;2;0;1;1;4
4464;2;1093;2;2;46;2;0;1;1;4
4631;2;1448;2;2;46;2;0;1;1;4
4640;2;1004;2;2;46;2;0;1;1;4
4849;2;790;2;2;46;2;0;1;1;4
4850;2;790;2;2;46;2;0;1;1;4
5077;2;585;2;2;46;2;0;1;1;4
5083;2;585;2;2;46;2;0;1;1;4
5112;2;861;2;2;46;2;0;1;1;4
5119;2;861;2;2;46;2;0;1;1;4
5325;2;1069;2;2;46;2;0;1;1;4
5416;2;1524;2;2;46;2;0;1;1;4
5952;2;1099;2;2;46;2;0;1;1;4
6016;2;1347;2;2;46;2;0;1;1;4
6339;2;1242;2;2;46;2;0;1;1;4
6628;2;1097;2;2;46;2;0;1;1;4
6646;2;1552;2;2;46;2;0;1;1;4
6723;2;786;2;2;46;2;0;1;1;4
6868;2;929;2;2;46;2;0;1;1;4
5345;2;771;2;2;46;2;1;1;1;4
6058;2;836;2;2;46;2;1;1;1;4
6437;2;696;2;2;46;2;1;1;1;4
6519;2;583;2;2;46;2;1;1;1;4
4838;2;917;2;2;46;2;4;1;1;4
6521;2;583;2;2;46;2;4;1;1;4
6770;2;704;2;2;46;2;4;1;1;4
6118;2;601;2;2;46;2;0;1;1;4
6635;2;1320;2;2;46;2;1;1;1;4
346;2;654;1;2;47;2;0;1;1;4
4304;2;828;2;2;47;2;0;1;1;4
4574;2;893;2;2;47;2;0;1;1;4
4747;2;1098;2;2;47;2;0;1;1;4
4977;2;965;2;2;47;2;0;1;1;4
5069;2;702;2;2;47;2;0;1;1;4
5252;2;1361;2;2;47;2;0;1;1;4
5283;2;1375;2;2;47;2;0;1;1;4
5335;2;1255;2;2;47;2;0;1;1;4
5447;2;1590;2;2;47;2;0;1;1;4
5449;2;1590;2;2;47;2;0;1;1;4
5934;2;1238;2;2;47;2;0;1;1;4
6378;2;1443;2;2;47;2;0;1;1;4
6612;2;625;2;2;47;2;0;1;1;4
6629;2;1097;2;2;47;2;0;1;1;4
6666;2;1635;2;2;47;2;0;1;1;4
6678;2;1259;2;2;47;2;0;1;1;4
6683;2;1436;2;2;47;2;0;1;1;4
6756;2;1029;2;2;47;2;0;1;1;4
6777;2;704;2;2;47;2;0;1;1;4
6793;2;1178;2;2;47;2;0;1;1;4
6838;2;1075;2;2;47;2;0;1;1;4
4315;2;1951;2;2;47;2;1;1;1;4
4544;2;1491;2;2;47;2;1;1;1;4
4621;2;1448;2;2;47;2;1;1;1;4
4867;2;940;2;2;47;2;1;1;1;4
4916;2;1200;2;2;47;2;1;1;1;4
5038;2;905;2;2;47;2;1;1;1;4
5062;2;1468;2;2;47;2;1;1;1;4
5084;2;585;2;2;47;2;1;1;1;4
5918;2;960;2;2;47;2;1;1;1;4
4972;2;965;2;2;47;2;4;1;1;4
6147;2;1006;2;2;47;2;4;1;1;4
607;2;733;1;2;47;2;1;1;1;4
4308;2;828;2;2;48;2;0;1;1;4
4879;2;1477;2;2;48;2;0;1;1;4
4976;2;965;2;2;48;2;0;1;1;4
5017;2;1415;2;2;48;2;0;1;1;4
5361;2;636;2;2;48;2;0;1;1;4
5559;2;564;2;2;48;2;0;1;1;4
6067;2;836;2;2;48;2;0;1;1;4
6104;2;1185;2;2;48;2;0;1;1;4
6327;2;4733;2;2;48;2;0;1;1;4
6758;2;1029;2;2;48;2;0;1;1;4
6826;2;1442;2;2;48;2;0;1;1;4
4371;2;923;2;2;48;2;1;1;1;4
4892;2;1265;2;2;48;2;1;1;1;4
6330;2;4733;2;2;48;2;1;1;1;4
5076;2;585;2;2;48;2;2;1;1;4
6592;2;1388;2;2;48;2;4;1;1;4
6729;2;786;2;2;48;2;4;1;1;4
4328;2;890;2;2;49;2;0;1;1;4
4332;2;890;2;2;49;2;0;1;1;4
4394;2;1122;2;2;49;2;0;1;1;4
4396;2;1024;2;2;49;2;0;1;1;4
4530;2;883;2;2;49;2;0;1;1;4
4847;2;790;2;2;49;2;0;1;1;4
4956;2;1559;2;2;49;2;0;1;1;4
5193;2;1463;2;2;49;2;0;1;1;4
5290;2;1195;2;2;49;2;0;1;1;4
5359;2;636;2;2;49;2;0;1;1;4
6719;2;786;2;2;49;2;0;1;1;4
6783;2;1464;2;2;49;2;0;1;1;4
4982;2;944;2;2;49;2;1;1;1;4
6170;2;898;2;2;49;2;1;1;1;4
6725;2;786;2;2;49;2;4;1;1;4
2874;2;569;1;2;50;2;0;1;1;4
4312;2;664;2;2;50;2;0;1;1;4
4416;2;1247;2;2;50;2;0;1;1;4
4634;2;803;2;2;50;2;0;1;1;4
4812;2;1099;2;2;50;2;0;1;1;4
4883;2;1014;2;2;50;2;0;1;1;4
4951;2;1823;2;2;50;2;0;1;1;4
5128;2;623;2;2;50;2;0;1;1;4
5280;2;1102;2;2;50;2;0;1;1;4
5313;2;1215;2;2;50;2;0;1;1;4
5806;2;748;2;2;50;2;0;1;1;4
5811;2;748;2;2;50;2;0;1;1;4
5816;2;748;2;2;50;2;0;1;1;4
5953;2;880;2;2;50;2;0;1;1;4
6461;2;971;2;2;50;2;0;1;1;4
6740;2;1020;2;2;50;2;0;1;1;4
6748;2;636;2;2;50;2;0;1;1;4
4516;2;474;2;2;50;2;1;1;1;4
4630;2;1161;2;2;50;2;1;1;1;4
6377;2;1156;2;2;50;2;1;1;1;4
6775;2;564;2;2;50;2;1;1;1;4
6848;2;859;2;2;50;2;1;1;1;4
6978;2;679;2;2;50;2;1;1;1;4
4485;2;1209;2;2;50;2;4;1;1;4
5002;2;969;2;2;50;2;4;1;1;4
5060;2;1176;2;2;50;2;4;1;1;4
6854;2;1138;2;2;50;2;4;1;1;4
6859;2;1138;2;2;50;2;4;1;1;4
4757;2;849;2;2;50;2;1;1;1;4
4421;2;733;2;2;51;2;0;1;1;4
4629;2;1161;2;2;51;2;0;1;1;4
4935;2;676;2;2;51;2;0;1;1;4
4964;2;1249;2;2;51;2;0;1;1;4
4983;2;756;2;2;51;2;0;1;1;4
4990;2;756;2;2;51;2;0;1;1;4
5018;2;1133;2;2;51;2;0;1;1;4
5023;2;1133;2;2;51;2;0;1;1;4
5045;2;1374;2;2;51;2;0;1;1;4
5078;2;469;2;2;51;2;0;1;1;4
5089;2;678;2;2;51;2;0;1;1;4
5310;2;1215;2;2;51;2;0;1;1;4
5351;2;511;2;2;51;2;0;1;1;4
5354;2;511;2;2;51;2;0;1;1;4
5809;2;748;2;2;51;2;0;1;1;4
6096;2;950;2;2;51;2;0;1;1;4
6220;2;563;2;2;51;2;0;1;1;4
6361;2;717;2;2;51;2;0;1;1;4
6615;2;501;2;2;51;2;0;1;1;4
6632;2;878;2;2;51;2;0;1;1;4
6836;2;1155;2;2;51;2;0;1;1;4
7029;2;590;2;2;51;2;0;1;1;4
7045;2;982;2;2;51;2;0;1;1;4
4721;2;946;2;2;51;2;1;1;1;4
4925;2;463;2;2;51;2;1;1;1;4
5219;2;872;2;2;51;2;4;1;1;4
5807;2;748;2;2;51;2;4;1;1;4
4454;2;477;2;2;51;2;1;1;1;4
4468;2;975;2;2;52;2;0;1;1;4
4797;2;817;2;2;52;2;0;1;1;4
4888;2;1014;2;2;52;2;0;1;1;4
4942;2;676;2;2;52;2;0;1;1;4
4959;2;1249;2;2;52;2;0;1;1;4
5006;2;690;2;2;52;2;0;1;1;4
5065;2;563;2;2;52;2;0;1;1;4
5199;2;742;2;2;52;2;0;1;1;4
5276;2;818;2;2;52;2;0;1;1;4
5893;2;1117;2;2;52;2;0;1;1;4
6045;2;953;2;2;52;2;0;1;1;4
6241;2;1076;2;2;52;2;0;1;1;4
6559;2;1102;2;2;52;2;0;1;1;4
6585;2;609;2;2;52;2;0;1;1;4
6674;2;1009;2;2;52;2;0;1;1;4
6841;2;859;2;2;52;2;0;1;1;4
6845;2;859;2;2;52;2;0;1;1;4
4722;2;946;2;2;52;2;1;1;1;4
4987;2;756;2;2;52;2;1;1;1;4
5388;2;669;2;2;52;2;1;1;1;4
5949;2;913;2;2;52;2;1;1;1;4
6575;2;609;2;2;52;2;1;1;1;4
6761;2;825;2;2;52;2;1;1;1;4
4458;2;875;2;2;52;2;4;1;1;4
5561;2;452;2;2;52;2;4;1;1;4
6435;2;557;2;2;52;2;4;1;1;4
6705;2;905;2;2;52;2;4;1;1;4
6999;2;704;2;2;52;2;4;1;1;4
6610;2;501;2;2;52;2;4;1;1;4
3319;2;965;1;2;53;2;0;1;1;4
4581;2;716;2;2;53;2;0;1;1;4
4719;2;946;2;2;53;2;0;1;1;4
4937;2;676;2;2;53;2;0;1;1;4
4948;2;1823;2;2;53;2;0;1;1;4
5007;2;690;2;2;53;2;0;1;1;4
5243;2;1091;2;2;53;2;0;1;1;4
5303;2;1215;2;2;53;2;0;1;1;4
5748;2;782;2;2;53;2;0;1;1;4
6187;2;464;2;2;53;2;0;1;1;4
6247;2;1076;2;2;53;2;0;1;1;4
6844;2;859;2;2;53;2;0;1;1;4
6990;2;1007;2;2;53;2;0;1;1;4
6656;2;1243;2;2;53;2;1;1;1;4
4380;2;828;2;2;54;2;0;1;1;4
4654;2;1327;2;2;54;2;0;1;1;4
4664;2;892;2;2;54;2;0;1;1;4
4817;2;1099;2;2;54;2;0;1;1;4
4894;2;1014;2;2;54;2;0;1;1;4
4997;2;969;2;2;54;2;0;1;1;4
5030;2;726;2;2;54;2;0;1;1;4
5941;2;913;2;2;54;2;0;1;1;4
6121;2;482;2;2;54;2;0;1;1;4
6460;2;971;2;2;54;2;0;1;1;4
6726;2;630;2;2;54;2;0;1;1;4
6875;2;781;2;2;54;2;1;1;1;4
5965;2;581;2;2;54;2;4;1;1;4
4873;2;1184;2;2;54;2;4;1;1;4
3070;2;449;1;2;55;2;0;1;1;4
3071;2;449;1;2;55;2;0;1;1;4
4292;2;1559;2;2;55;2;0;1;1;4
4713;2;943;2;2;55;2;0;1;1;4
4736;2;855;2;2;55;2;0;1;1;4
5026;2;1240;2;2;55;2;0;1;1;4
5115;2;755;2;2;55;2;0;1;1;4
5135;2;765;2;2;55;2;0;1;1;4
5256;2;524;2;2;55;2;0;1;1;4
5337;2;1101;2;2;55;2;0;1;1;4
5957;2;964;2;2;55;2;0;1;1;4
5991;2;1005;2;2;55;2;0;1;1;4
6060;2;733;2;2;55;2;0;1;1;4
6293;2;979;2;2;55;2;0;1;1;4
6611;2;547;2;2;55;2;0;1;1;4
6939;2;791;2;2;55;2;0;1;1;4
4289;2;1589;2;2;55;2;1;1;1;4
4586;2;1362;2;2;55;2;1;1;1;4
6749;2;697;2;2;55;2;1;1;1;4
6535;2;1275;2;2;55;2;4;1;1;4
6849;2;941;2;2;55;2;4;1;1;4
7028;2;646;2;2;55;2;4;1;1;4
4372;2;808;2;2;56;2;0;1;1;4
4539;2;1306;2;2;56;2;0;1;1;4
4789;2;894;2;2;56;2;0;1;1;4
4933;2;740;2;2;56;2;0;1;1;4
4953;2;1994;2;2;56;2;0;1;1;4
4954;2;1994;2;2;56;2;0;1;1;4
5070;2;615;2;2;56;2;0;1;1;4
5472;2;970;2;2;56;2;0;1;1;4
5892;2;1222;2;2;56;2;0;1;1;4
5951;2;964;2;2;56;2;0;1;1;4
5992;2;1005;2;2;56;2;0;1;1;4
6042;2;1041;2;2;56;2;0;1;1;4
6151;2;882;2;2;56;2;0;1;1;4
6483;2;864;2;2;56;2;0;1;1;4
6582;2;666;2;2;56;2;0;1;1;4
6627;2;961;2;2;56;2;0;1;1;4
6742;2;697;2;2;56;2;0;1;1;4
4980;3;828;2;2;56;2;1;1;1;4
5203;2;812;2;2;56;2;1;1;1;4
4981;2;828;2;2;56;2;4;1;1;4
4727;2;855;2;2;56;2;1;1;1;4
4578;2;782;2;2;57;2;0;1;1;4
4593;2;1362;2;2;57;2;0;1;1;4
4986;2;828;2;2;57;2;0;1;1;4
5004;2;752;2;2;57;2;0;1;1;4
5095;2;742;2;2;57;2;0;1;1;4
5118;2;755;2;2;57;2;0;1;1;4
5312;2;1329;2;2;57;2;0;1;1;4
5990;2;1005;2;2;57;2;0;1;1;4
6011;2;1181;2;2;57;2;0;1;1;4
6028;2;1195;2;2;57;2;0;1;1;4
6283;2;648;2;2;57;2;0;1;1;4
6695;2;991;2;2;57;2;0;1;1;4
6745;2;697;2;2;57;2;0;1;1;4
6763;2;902;2;2;57;2;0;1;1;4
4595;2;1362;2;2;57;2;1;1;1;4
5341;2;675;2;2;57;2;1;1;1;4
6290;2;979;2;2;57;2;1;1;1;4
6958;2;951;2;2;57;2;1;1;1;4
4725;2;1035;2;2;57;2;4;1;1;4
5088;2;742;2;2;57;2;4;1;1;4
6744;2;697;2;2;57;2;4;1;1;4
4457;2;959;2;2;57;2;4;1;1;4
4891;2;1110;2;2;58;2;0;1;1;4
4946;2;1994;2;2;58;2;0;1;1;4
4957;2;1366;2;2;58;2;0;1;1;4
4961;2;1366;2;2;58;2;0;1;1;4
5272;2;895;2;2;58;2;0;1;1;4
5328;2;1101;2;2;58;2;0;1;1;4
5996;2;1005;2;2;58;2;0;1;1;4
6004;2;937;2;2;58;2;0;1;1;4
6038;2;1041;2;2;58;2;0;1;1;4
6066;2;733;2;2;58;2;0;1;1;4
6631;2;961;2;2;58;2;1;1;1;4
4490;2;1324;2;2;58;2;4;1;1;4
5052;2;1286;2;2;58;2;4;1;1;4
4612;2;740;2;2;59;2;0;1;1;4
4626;2;1269;2;2;59;2;0;1;1;4
4808;2;544;2;2;59;2;0;1;1;4
5022;2;1240;2;2;59;2;0;1;1;4
5092;2;742;2;2;59;2;0;1;1;4
5378;2;1589;2;2;59;2;0;1;1;4
6087;2;1349;2;2;59;2;0;1;1;4
6286;2;979;2;2;59;2;0;1;1;4
6432;2;609;2;2;59;2;0;1;1;4
6434;2;609;2;2;59;2;0;1;1;4
6536;2;1275;2;2;59;2;0;1;1;4
6754;2;902;2;2;59;2;0;1;1;4
5114;2;755;2;2;59;2;4;1;1;4
6662;2;1433;2;2;59;2;4;1;1;4
6828;2;1263;2;2;59;2;4;1;1;4
3315;2;906;1;2;60;2;0;1;1;4
4589;2;1242;2;2;60;2;0;1;1;4
4628;2;1159;2;2;60;2;0;1;1;4
4641;2;802;2;2;60;2;0;1;1;4
4669;2;879;2;2;60;2;0;1;1;4
5071;2;563;2;2;60;2;0;1;1;4
5798;2;964;2;2;60;2;0;1;1;4
5993;2;917;2;2;60;2;0;1;1;4
6035;2;951;2;2;60;2;0;1;1;4
6395;2;1006;2;2;60;2;0;1;1;4
6425;2;725;2;2;60;2;0;1;1;4
4989;2;755;2;2;60;2;1;1;1;4
6650;2;1242;2;2;60;2;1;1;1;4
4745;2;878;2;2;60;2;4;1;1;4
4936;2;675;2;2;60;2;4;1;1;4
6636;2;1055;2;2;60;2;4;1;1;4
6904;2;824;2;2;60;2;4;1;1;4
4327;2;712;2;2;61;2;0;1;1;4
4333;2;712;2;2;61;2;0;1;1;4
4714;2;859;2;2;61;2;0;1;1;4
4923;2;462;2;2;61;2;0;1;1;4
5005;2;688;2;2;61;2;0;1;1;4
5044;2;1371;2;2;61;2;0;1;1;4
5814;2;747;2;2;61;2;0;1;1;4
6020;2;1077;2;2;61;2;0;1;1;4
6189;2;464;2;2;61;2;0;1;1;4
6587;2;1110;2;2;61;2;0;1;1;4
6604;2;588;2;2;61;2;0;1;1;4
6363;2;716;2;2;61;2;1;1;1;4
4771;2;814;2;2;61;2;4;1;1;4
4423;2;732;2;2;62;2;0;1;1;4
4622;2;1159;2;2;62;2;0;1;1;4
5046;2;1371;2;2;62;2;0;1;1;4
5074;2;563;2;2;62;2;0;1;1;4
5878;2;530;2;2;62;2;0;1;1;4
5896;2;1114;2;2;62;2;0;1;1;4
6707;2;987;2;2;62;2;0;1;1;4
6835;2;1152;2;2;62;2;0;1;1;4
4317;2;1560;2;2;63;2;0;1;1;4
4698;2;968;2;2;63;2;0;1;1;4
4911;2;960;2;2;63;2;0;1;1;4
5070;3;563;2;2;63;2;0;1;1;4
5291;2;955;2;2;63;2;0;1;1;4
6150;2;804;2;2;63;2;0;1;1;4
6359;2;716;2;2;63;2;0;1;1;4
6648;2;1242;2;2;63;2;0;1;1;4
6771;2;563;2;2;63;2;0;1;1;4
6860;2;1136;2;2;63;2;0;1;1;4
745;2;787;1;2;64;2;0;1;1;4
4321;2;1560;2;2;64;2;0;1;1;4
4644;2;802;2;2;64;2;0;1;1;4
4840;2;733;2;2;64;2;0;1;1;4
5001;2;968;2;2;64;2;0;1;1;4
5096;2;676;2;2;64;2;0;1;1;4
6178;2;464;2;2;64;2;0;1;1;4
6590;2;1110;2;2;64;2;0;1;1;4
4639;2;930;2;2;65;2;0;1;1;4
5072;2;653;2;2;65;2;0;1;1;4
5889;2;616;2;2;65;2;0;1;1;4
6248;2;1247;2;2;65;2;0;1;1;4
7052;2;1087;2;2;65;2;0;1;1;4
7060;2;1087;2;2;65;2;0;1;1;4
5592;2;1457;2;2;65;2;4;1;1;4
4635;2;930;2;2;66;2;0;1;1;4
4991;2;1123;2;2;66;2;0;1;1;4
5410;2;1416;2;2;66;2;0;1;1;4
6023;2;1265;2;2;66;2;0;1;1;4
7059;2;1087;2;2;66;2;0;1;1;4
6594;2;1289;2;2;66;2;4;1;1;4
6750;2;738;2;2;66;2;4;1;1;4
4477;2;1131;2;2;67;2;0;1;1;4
4758;2;985;2;2;67;2;0;1;1;4
4931;2;785;2;2;67;2;0;1;1;4
4939;2;785;2;2;67;2;0;1;1;4
4955;2;1448;2;2;67;2;0;1;1;4
5025;2;1316;2;2;67;2;0;1;1;4
5302;2;1408;2;2;67;2;0;1;1;4
5311;2;1408;2;2;67;2;0;1;1;4
5415;2;1416;2;2;67;2;0;1;1;4
5867;2;1118;2;2;67;2;0;1;1;4
5956;2;1021;2;2;67;2;0;1;1;4
5966;2;674;2;2;67;2;0;1;1;4
6606;2;681;2;2;67;2;0;1;1;4
6746;2;738;2;2;67;2;0;1;1;4
4510;2;1015;2;2;68;2;0;1;1;4
4816;2;1274;2;2;68;2;0;1;1;4
5024;2;1316;2;2;68;2;0;1;1;4
6642;2;1224;2;2;68;2;0;1;1;4
4818;2;1274;2;2;68;2;4;1;1;4
5989;2;1065;2;2;68;2;4;1;1;4
6755;2;957;2;2;68;2;4;1;1;4
4382;2;960;2;2;69;2;0;1;1;4
4590;2;1443;2;2;69;2;0;1;1;4
5482;2;1055;2;2;69;2;0;1;1;4
6858;2;1320;2;2;69;2;0;1;1;4
5357;2;592;2;2;69;2;4;1;1;4
3069;2;439;1;2;70;2;0;1;1;4
5456;2;1217;2;2;70;2;0;1;1;4
5873;2;920;2;2;70;2;0;1;1;4
4311;2;633;2;2;70;2;4;1;1;4
4798;2;781;2;2;71;2;0;1;1;4
5094;2;648;2;2;71;2;0;1;1;4
4701;2;925;2;2;72;2;0;1;1;4
4815;2;1050;2;2;72;2;0;1;1;4
4984;2;722;2;2;72;2;0;1;1;4
5111;2;658;2;2;74;2;4;1;1;4
4690;2;847;2;2;74;2;4;1;1;4
5014;2;723;2;2;75;2;0;1;1;4
5813;2;786;2;2;75;2;0;1;1;4
5815;2;786;2;2;75;2;0;1;1;4
5364;2;532;2;2;77;2;0;1;1;4
5260;2;503;2;2;78;2;0;1;1;4
6619;2;526;2;2;85;2;4;1;1;4
6440;1;557;2;1;29;2;4;1;1;4
6376;1;1113;2;2;32;4;0;1;1;4
4540;1;1115;2;2;35;2;0;1;1;4
4587;1;1162;2;2;35;2;0;1;1;4
4594;1;1162;2;2;36;2;0;1;1;4
4893;1;947;2;2;38;2;0;1;1;4
5008;1;529;2;2;51;2;0;1;1;4
4602;1;866;2;2;57;4;0;1;1;4
6456;1;746;2;2;62;4;0;1;1;4
5132;1;554;2;2;65;4;0;1;1;4
4626;4;917,5155;2;1;11;1;0;1;1;5
6254;6;1119;2;1;45;2;1;1;1;5
6782;4;799,93126;2;2;22;1;0;1;1;5
6782;3;799,93126;2;2;24;1;0;1;1;5
1974;2;707;1;2;38;2;1;1;1;5
5016;2;1273;2;2;44;2;0;1;1;5
6581;2;761;2;2;45;2;0;1;1;5
6782;2;1464;2;2;46;2;0;1;1;5
1977;2;578;1;2;56;2;1;1;1;5
6329;2;3785;2;2;60;2;0;1;1;5
6259;1;860;2;1;47;2;0;1;1;5
5040;1;1125;2;1;77;2;0;1;1;5
1092;7;838;1;2;30;1;2;2;5;1
757;5;1135;1;1;32;1;0;2;5;1
874;3;779;1;1;40;1;3;2;5;1
3222;2;723;1;1;18;1;4;2;5;1
1696;5;853;1;1;17;1;0;2;5;1
3438;4;605;1;1;17;1;1;2;5;1
1801;3;657;1;2;18;1;1;2;5;1
1571;4;774;1;2;19;1;2;2;5;1
7018;3;1176,39854;2;1;20;1;0;2;5;1
1274;2;823;1;1;21;1;1;2;5;1
2176;6;819;1;1;21;1;4;2;5;1
5854;3;750,105667;2;1;22;1;0;2;5;1
610;4;841;1;1;22;1;2;2;5;1
2402;10;1002;1;2;22;1;0;2;5;1
3613;3;839;1;1;23;1;0;2;5;1
2293;11;706;1;2;23;1;0;2;5;1
1845;4;969;1;1;23;1;1;2;5;1
2032;2;669;1;2;23;1;1;2;5;1
499;3;708;1;1;24;1;1;2;5;1
1857;2;694;1;2;24;1;1;2;5;1
568;4;845;1;2;24;1;1;2;5;1
5695;3;768,297397;2;1;24;1;1;2;5;1
1795;5;850;1;1;25;1;1;2;5;1
1488;4;1118;1;1;25;1;2;2;5;1
2272;4;867;1;1;25;1;2;2;5;1
438;3;1336;1;1;25;1;4;2;5;1
2600;4;962;1;1;25;1;0;2;5;1
3184;3;933;1;1;26;1;1;2;5;1
832;2;933;1;2;26;1;0;2;5;1
553;5;925;1;2;26;1;1;2;5;1
1633;4;885;1;1;26;1;4;2;5;1
2083;4;965;1;1;27;1;1;2;5;1
2946;4;1720;1;1;27;1;0;2;5;1
5655;2;918;2;1;27;1;0;2;5;1
2868;5;753;1;1;27;1;3;2;5;1
1793;5;850;1;1;28;1;0;2;5;1
716;3;946;1;1;29;1;0;2;5;1
2976;3;362;1;1;30;1;0;2;5;1
3171;6;642;1;2;30;1;0;2;5;1
2810;3;754;1;1;31;1;1;2;5;1
566;3;849;1;2;32;1;0;2;5;1
6160;6;776;2;1;32;1;0;2;5;1
1897;5;882;1;1;34;1;0;2;5;1
689;6;778;1;2;35;1;0;2;5;1
923;4;799;1;1;35;2;0;2;5;1
2189;3;907;1;1;36;1;0;2;5;1
2685;3;807;1;1;40;1;1;2;5;1
1804;3;1197;1;1;47;1;0;2;5;1
4153;4;831;1;1;23;1;0;2;5;1
2026;1;699;1;1;50;2;0;2;5;1
2428;3;745;1;2;23;1;1;2;5;2
3502;3;407;1;1;23;1;1;2;5;2
2855;3;958;1;2;24;1;1;2;5;2
4236;3;612;1;1;27;3;4;2;5;2
2352;2;960;1;1;28;1;1;2;5;2
2989;3;553;1;1;35;2;1;2;5;2
1112;1;954;1;1;57;3;0;2;5;2
4045;4;1043;1;2;18;1;1;2;5;4
99;4;1306;1;1;23;1;0;2;5;4
2888;4;1203;1;2;23;1;1;2;5;4
3990;3;1177;1;1;25;1;0;2;5;4
1846;4;980;1;2;26;2;1;2;5;4
234;4;974;1;2;26;1;0;2;5;4
150;4;1042;1;1;23;1;1;2;5;4
3450;4;736;1;1;26;1;0;1;5;1
497;2;761;1;2;41;3;0;1;5;1
2373;7;971;1;1;13;1;2;1;5;1
5843;9;801,311084;2;1;17;1;1;1;5;1
3522;6;658;1;1;18;1;0;1;5;1
990;6;959;1;1;19;1;0;1;5;1
413;4;988;1;1;28;2;2;1;5;1
4147;4;494;1;1;29;1;3;1;5;1
4147;3;456;1;1;31;1;3;1;5;1
3789;3;1194;1;2;40;1;0;1;5;1
1608;4;629;1;2;40;1;3;1;5;1
3503;3;348;1;1;19;1;0;1;5;1
3436;4;707;1;1;21;1;0;1;5;1
2938;4;1061;1;2;21;1;4;1;5;1
6606;6;522,102651;2;1;24;1;0;1;5;1
3689;4;621;1;2;30;2;0;1;5;1
3667;6;798;1;1;12;1;0;1;5;1
3075;4;397;1;1;14;1;4;1;5;1
261;3;210;1;2;15;1;1;1;5;1
3595;7;701;1;1;15;1;0;1;5;1
4812;4;954,753632;2;1;16;1;0;1;5;1
2198;3;789;1;1;16;1;1;1;5;1
3080;3;401;1;1;16;1;0;1;5;1
3076;3;401;1;1;17;1;0;1;5;1
3667;5;807;1;1;17;1;0;1;5;1
4841;3;637,517253;2;1;17;1;0;1;5;1
1731;3;663;1;2;17;1;1;1;5;1
3344;3;998;1;1;17;1;4;1;5;1
2296;4;657;1;1;17;1;0;1;5;1
6135;6;1297,563769;2;1;17;1;1;1;5;1
3667;4;807;1;1;18;1;0;1;5;1
5857;6;733,723295;2;1;18;1;0;1;5;1
6496;3;1243,371758;2;1;18;1;0;1;5;1
2374;5;982;1;1;18;1;0;1;5;1
2752;4;762;1;1;19;1;0;1;5;1
997;4;710;1;1;19;1;1;1;5;1
3170;5;594;1;1;19;1;4;1;5;1
4043;6;1043;1;2;19;1;0;1;5;1
3106;3;932;1;1;19;1;1;1;5;1
